condition,fly_id,choice,completed,latency_s,distance_mm,odor_b_side,random_seed,circuit_seed,last_x_mm,last_y_mm,weight_a,weight_b,physical_training,physics_ticks,control_updates,continued_after_choice,observation_distance_mm,observation_end_s,termination_reason
dan_silenced,13,A,True,0.9038,22.14178080915617,left,100706267,2334542786,27.3138267375796,-8.417011493546454,0.0,0.5451441007716141,False,20000,500,True,47.842975140653486,2.0,test_window_complete
dan_silenced,14,A,True,0.8669,21.173277189141306,right,3282634134,2195313851,25.225422081035877,12.768576110914664,0.0,0.5515219827612873,False,20000,500,True,47.91301059949394,2.0,test_window_complete
dan_silenced,15,A,True,1.6695,39.72085499706097,left,2546732002,2411233229,27.493235151308017,-5.546435819910995,0.0,0.540127905796494,False,20000,500,True,47.498827090178885,2.0,test_window_complete
dan_silenced,16,A,True,0.9834,23.99615432251314,right,3659993424,1140446677,27.75142292069103,6.934790209002489,0.0,0.5452407739475033,False,20000,500,True,47.802074763670454,2.0,test_window_complete
dan_silenced,17,A,True,0.8981,22.08350586759069,left,3998299522,3045367934,26.290414243105925,-8.78585308656602,0.0,0.5813406824482824,False,20000,500,True,47.723824758114894,2.0,test_window_complete
dan_silenced,18,B,True,1.3941000000000001,33.410311685453365,left,569373386,2318598388,27.90793998042401,5.036123066282753,0.0,0.5552669360674545,False,20000,500,True,47.6752392114288,2.0,test_window_complete
dan_silenced,19,none,False,,47.576106073912754,right,3274451997,1847994383,28.06840667149019,1.8052380259831613,0.0,0.5914033653870624,False,20000,500,True,47.576106073912754,2.0,test_window_complete
dan_silenced,20,A,True,1.7127000000000001,40.75436915006157,right,2919912252,3532647606,27.517036375045084,5.034118379340272,0.0,0.5592254166558642,False,20000,500,True,47.595710652739776,2.0,test_window_complete
dan_silenced,21,A,True,1.5249000000000001,36.53610839394455,left,4058920394,3253952273,28.669119201258166,-1.7006008114251168,0.0,0.5555426173946998,False,20000,500,True,47.30453206115227,2.0,test_window_complete
dan_silenced,22,A,True,1.0178,24.491404097080864,right,2123970655,3662084313,24.462983534268112,14.243361975292773,0.0,0.5939279763898493,False,20000,500,True,47.458465002486086,2.0,test_window_complete
